price,parking,area,stories,bathrooms,bedrooms,KPI_Area_per_Furnishing,KPI_AirConditioning_Area_Ratio,KPI_Area_per_SemiFurnished,KPI_Bathrooms_per_Furnishing,KPI_Area_per_Guestroom,KPI_Bedrooms_per_Guestroom
5326201,0,5757,2,1,3,inf,0,inf,inf,inf,inf
6084069,2,7637,1,0,2,inf,0,inf,,inf,inf
5404920,1,7456,1,1,3,inf,0,7456.0,1.0,inf,inf
2854448,0,5289,2,0,3,inf,0,inf,,inf,inf
3320455,1,4677,1,1,2,inf,0,inf,inf,inf,inf
3614505,0,4440,0,0,2,inf,0,4440.0,0.0,inf,inf
6206075,0,5500,3,1,3,inf,0,inf,inf,inf,inf
4872112,0,5647,2,1,2,inf,0,inf,inf,inf,inf
5030271,0,3794,1,1,3,inf,3794,inf,inf,inf,inf
3134668,0,3038,1,0,2,inf,0,inf,,inf,inf
4139512,0,7475,1,1,3,inf,0,inf,inf,inf,inf
4845974,0,7344,0,0,2,inf,0,inf,,inf,inf
3988150,1,3500,1,1,2,inf,0,inf,inf,inf,inf
4155105,0,3815,1,1,3,inf,0,3815.0,1.0,inf,inf
3743597,0,4018,1,1,2,inf,0,inf,inf,inf,inf
5142587,1,8068,1,0,2,inf,0,inf,,inf,inf
3147015,1,7081,1,0,2,inf,0,inf,,inf,inf
5204320,0,7631,1,1,2,inf,0,inf,inf,inf,inf
5374382,0,4160,1,1,3,inf,0,inf,inf,inf,inf
10128520,2,8446,1,1,4,inf,0,inf,inf,inf,inf
4087575,2,4001,2,1,3,inf,0,inf,inf,inf,inf
4353052,2,3970,0,1,3,inf,0,inf,inf,inf,inf
4198337,0,6153,1,1,3,inf,0,inf,inf,inf,inf
2756238,0,4021,1,1,2,inf,0,inf,inf,inf,inf
3684549,0,3309,1,1,3,inf,0,inf,inf,inf,inf
3950331,0,3227,1,1,3,inf,0,inf,inf,inf,inf
4690508,0,4425,1,0,3,inf,0,inf,,inf,inf
5593821,2,12622,1,1,3,inf,0,inf,inf,inf,inf
10304436,2,7029,1,2,3,inf,0,inf,inf,inf,inf
3785051,0,6175,1,1,3,inf,0,inf,inf,inf,inf
3149999,0,2204,1,1,2,inf,0,inf,inf,inf,inf
3450060,0,3211,1,1,2,inf,0,inf,inf,inf,inf
4360939,1,6562,2,1,3,inf,0,inf,inf,inf,inf
6218980,1,4015,2,2,2,inf,0,inf,inf,inf,inf
7653754,1,5422,1,2,3,inf,0,5422.0,2.0,inf,inf
4840238,0,5765,2,0,2,inf,0,5765.0,0.0,inf,inf
4043639,0,4555,1,0,2,inf,0,inf,,inf,inf
3930882,0,2965,1,1,3,inf,0,2965.0,1.0,inf,inf
4061613,2,6481,0,0,2,inf,0,inf,,inf,inf
5649460,0,4212,2,2,3,inf,0,inf,inf,inf,inf
3321262,0,5716,2,1,3,inf,0,inf,inf,inf,inf
4763031,0,5757,1,1,3,inf,0,inf,inf,inf,inf
2661951,0,3935,1,0,2,3935.0,0,inf,0.0,inf,inf
2699784,0,3102,1,1,2,inf,0,inf,inf,inf,inf
3498513,0,3976,1,0,3,inf,0,inf,,inf,inf
4787704,0,5409,1,1,2,inf,0,5409.0,1.0,inf,inf
4178846,0,5082,1,1,2,inf,0,inf,inf,inf,inf
4171713,0,3862,1,1,2,inf,0,inf,inf,inf,inf
5323850,1,8745,0,1,2,8745.0,0,inf,1.0,inf,inf
5784709,0,7169,1,1,3,inf,0,inf,inf,inf,inf
3707583,0,3214,2,1,3,inf,0,inf,inf,inf,inf
5419020,0,4732,3,1,2,inf,0,inf,inf,inf,inf
4523293,0,4090,1,1,2,inf,0,inf,inf,inf,inf
5872578,0,6512,3,1,2,inf,0,inf,inf,inf,inf
3286303,0,4780,1,1,2,4780.0,0,inf,1.0,inf,inf
4529676,0,3366,1,0,2,inf,0,inf,,inf,inf
4833255,0,4225,1,0,3,inf,0,inf,,inf,inf
6311080,0,5475,3,1,3,inf,0,inf,inf,inf,inf
2405921,0,4094,0,0,1,inf,0,inf,,inf,inf
6585808,1,5879,1,1,3,inf,0,inf,inf,inf,inf
4234754,0,4471,1,2,3,inf,0,inf,inf,inf,inf
4678906,0,2986,2,1,2,inf,0,inf,inf,inf,inf
6024655,0,4827,4,1,3,inf,0,inf,inf,inf,inf
3481132,0,4448,2,1,3,inf,0,inf,inf,inf,inf
4564419,0,7216,1,1,2,inf,0,inf,inf,inf,inf
7280365,1,8666,2,2,4,inf,0,inf,inf,inf,inf
3522625,0,3672,1,0,2,inf,0,3672.0,0.0,inf,inf
3315254,0,4412,1,1,2,inf,0,inf,inf,inf,inf
3391260,0,3802,2,1,2,inf,0,inf,inf,inf,inf
4108070,0,3653,1,1,2,inf,0,3653.0,1.0,inf,inf
4030444,1,3701,1,1,2,inf,0,inf,inf,inf,inf
4038402,0,3183,2,0,3,inf,0,inf,,inf,inf
4224372,1,8145,1,0,2,inf,0,inf,,inf,inf
5928822,2,7996,1,0,3,inf,0,inf,,inf,inf
5166194,1,6227,1,0,2,inf,0,inf,,inf,inf
5190322,0,4818,2,1,2,inf,0,inf,inf,inf,inf
3208666,0,3198,2,1,2,inf,0,inf,inf,inf,inf
3713836,0,3328,1,1,3,inf,0,inf,inf,inf,inf
5825304,1,5967,3,1,2,inf,0,inf,inf,inf,inf
6566220,0,5991,3,1,3,inf,0,inf,inf,inf,inf
2790392,0,4350,1,1,1,inf,0,inf,inf,inf,inf
3499940,0,4333,0,0,2,inf,0,inf,,inf,inf
4808628,0,9111,1,0,3,inf,0,inf,,inf,inf
4451421,0,6163,1,0,2,inf,0,inf,,inf,inf
4702742,0,5782,1,1,3,inf,0,inf,inf,inf,inf
5099069,0,5159,3,1,2,5159.0,0,inf,1.0,inf,inf
4776792,0,3820,1,1,3,inf,0,inf,inf,inf,inf
3174190,0,4160,1,0,2,inf,0,inf,,inf,inf
3981468,0,5311,2,0,2,inf,0,inf,,inf,inf
8022220,1,7275,2,1,3,7275.0,0,inf,1.0,inf,inf
3575504,0,5368,1,1,2,inf,0,inf,inf,inf,inf
9305171,0,5574,3,1,2,inf,0,inf,inf,inf,inf
3189501,0,3689,2,1,3,inf,0,inf,inf,inf,inf
4538474,1,3542,1,1,3,inf,3542,inf,inf,inf,inf
6876043,0,4342,1,1,3,inf,0,inf,inf,inf,inf
4975480,0,3800,1,2,2,inf,0,inf,inf,inf,inf
4200000,0,2782,1,1,3,inf,0,inf,inf,inf,inf
7158458,0,6359,1,1,3,inf,0,inf,inf,inf,inf
3041848,0,3644,1,1,3,inf,0,inf,inf,inf,inf
3102251,0,8001,1,1,2,8001.0,0,inf,1.0,inf,inf
4704419,0,4502,1,0,2,inf,0,inf,,inf,inf
6199894,0,5429,3,1,3,inf,5429,inf,inf,inf,inf
5309062,0,4685,3,0,2,inf,0,inf,,inf,inf
8342607,1,5687,1,2,3,inf,0,5687.0,2.0,inf,inf
5495788,0,5381,3,1,3,inf,0,inf,inf,inf,inf
7932562,0,5946,1,1,3,inf,0,inf,inf,inf,inf
6951293,0,6262,2,1,3,inf,0,inf,inf,inf,inf
4589019,0,8796,0,0,2,inf,0,8796.0,0.0,inf,inf
3266043,0,3330,2,1,3,inf,0,inf,inf,inf,inf
3423020,1,4053,2,1,3,inf,0,inf,inf,inf,inf
2959529,0,4590,2,1,2,4590.0,0,inf,1.0,inf,inf
5658609,0,4250,1,2,3,inf,0,inf,inf,inf,inf
4476770,0,3443,1,1,2,inf,0,inf,inf,inf,inf
6650000,0,6176,2,2,3,inf,0,inf,inf,inf,inf
3375053,0,6944,0,0,1,inf,0,inf,,inf,inf
5593954,0,3878,1,1,3,inf,0,inf,inf,inf,inf
4804276,0,3379,2,1,2,inf,0,inf,inf,inf,inf
5755509,0,6875,2,1,4,inf,0,inf,inf,inf,inf
4218309,0,3952,0,0,1,inf,0,inf,,inf,inf
3983142,0,2844,1,1,3,inf,0,inf,inf,inf,inf
5252087,1,7875,0,1,2,inf,0,inf,inf,inf,inf
3913688,0,4940,1,1,2,inf,0,inf,inf,inf,inf
3467257,0,3198,0,1,2,inf,0,inf,inf,inf,inf
3958633,0,3657,1,0,2,inf,0,inf,,inf,inf
2873434,0,6549,1,0,2,inf,0,inf,,inf,inf
6826023,2,5567,1,0,3,inf,0,inf,,inf,inf
6974195,1,6295,3,1,3,inf,0,inf,inf,inf,inf
4654738,0,5962,1,1,2,inf,0,inf,inf,inf,inf
6370209,1,7198,1,1,2,inf,0,inf,inf,inf,inf
5626119,0,6369,2,1,2,inf,0,inf,inf,inf,inf
3802332,1,5918,1,1,2,inf,0,inf,inf,inf,inf
6411713,0,5188,3,0,2,5188.0,0,inf,0.0,inf,inf
4260437,1,6120,0,0,2,inf,0,inf,,inf,inf
6208713,1,10438,2,1,3,inf,0,inf,inf,inf,inf
5034620,0,4520,3,1,3,inf,0,inf,inf,inf,inf
4491949,0,4015,1,1,2,inf,0,inf,inf,inf,inf
6721983,0,5235,3,1,3,inf,0,inf,inf,inf,inf
2848716,0,4870,0,0,2,inf,0,inf,,inf,inf
5461452,0,3151,0,1,2,inf,3151,inf,inf,3151.0,2.0
4751478,0,4977,2,0,2,inf,0,inf,,inf,inf
4749746,1,8775,3,1,4,inf,0,8775.0,1.0,inf,inf
3491834,0,5512,1,0,2,inf,0,inf,,inf,inf
3632725,0,4155,1,0,2,inf,0,inf,,inf,inf
6080752,1,8049,1,1,3,inf,0,inf,inf,8049.0,3.0
4600407,0,4465,1,1,3,inf,0,inf,inf,inf,inf
3917700,1,3286,0,1,1,inf,0,inf,inf,inf,inf
4551309,0,7543,2,0,3,inf,0,inf,,inf,inf
5389787,0,8364,1,1,3,inf,0,8364.0,1.0,inf,inf
9559475,1,7779,2,1,3,inf,0,inf,inf,inf,inf
3897085,0,3593,2,0,3,inf,0,inf,,inf,inf
3387106,0,4432,1,1,3,inf,0,inf,inf,inf,inf
6460717,1,7823,0,1,2,inf,0,inf,inf,7823.0,2.0
4374518,0,3954,1,0,2,inf,0,inf,,inf,inf
3555150,0,6220,1,1,2,inf,0,inf,inf,inf,inf
3272647,2,8766,1,0,3,inf,0,inf,,inf,inf
3088307,1,5909,1,0,3,inf,0,inf,,inf,inf
4935584,0,6745,0,1,2,inf,0,inf,inf,inf,inf
3793673,1,2488,2,0,2,inf,0,inf,,inf,inf
3953843,0,5833,0,1,2,inf,0,inf,inf,inf,inf
5282817,1,6204,1,0,3,inf,0,inf,,inf,inf
3460213,1,4225,1,1,3,4225.0,0,inf,1.0,inf,inf
7249071,0,6032,2,1,3,inf,0,6032.0,1.0,inf,inf
7916478,1,5354,2,2,3,inf,0,inf,inf,inf,inf
4729000,0,6078,1,0,2,inf,0,inf,,inf,inf
3001759,0,3572,1,1,2,inf,0,inf,inf,inf,inf
2198234,0,2680,1,1,2,inf,0,2680.0,1.0,inf,inf
4889497,0,3608,1,1,2,inf,0,inf,inf,inf,inf
4250046,1,4135,1,1,3,inf,0,inf,inf,inf,inf
4149699,0,5334,1,1,2,inf,0,inf,inf,inf,inf
6023014,0,5703,2,1,3,inf,0,inf,inf,inf,inf
4024308,1,7020,1,0,2,inf,0,inf,,inf,inf
4670936,2,7498,3,0,3,inf,0,inf,,inf,inf
3814888,0,4133,0,1,2,inf,0,inf,inf,inf,inf
4629996,1,4497,2,1,3,inf,0,inf,inf,inf,inf
7349624,1,6233,2,1,3,inf,0,inf,inf,inf,inf
4768136,0,4672,2,1,2,inf,0,4672.0,1.0,inf,inf
6484812,0,5932,3,1,2,inf,0,inf,inf,inf,inf
4428061,0,5065,1,0,2,inf,0,inf,,inf,inf
5346161,0,5462,1,1,3,inf,0,inf,inf,inf,inf
5975212,1,5067,2,0,3,inf,0,inf,,inf,inf
3565299,0,3826,1,0,2,inf,0,inf,,inf,inf
3655225,0,5026,2,2,4,inf,0,inf,inf,inf,inf
9549311,2,6641,1,1,3,inf,0,inf,inf,inf,inf
3920911,0,4059,1,1,3,inf,0,inf,inf,inf,inf
5302978,2,7728,1,1,2,inf,0,inf,inf,inf,inf
4077944,0,3590,1,0,2,inf,0,3590.0,0.0,inf,inf
4406305,1,8319,1,1,3,inf,0,inf,inf,inf,inf
3531620,0,3680,1,1,2,inf,0,inf,inf,inf,inf
5089467,1,3303,2,1,2,inf,0,inf,inf,inf,inf
4495171,1,4837,1,1,3,inf,0,inf,inf,inf,inf
3773315,0,3751,1,1,2,inf,0,inf,inf,inf,inf
4510109,0,5046,1,0,2,5046.0,0,inf,0.0,inf,inf
4059990,0,5835,0,0,2,inf,0,inf,,inf,inf
4063816,0,3382,1,1,2,inf,0,inf,inf,inf,inf
3373954,1,3480,1,0,3,inf,0,inf,,inf,inf
3748623,0,3447,0,1,2,inf,0,inf,inf,inf,inf
4047904,0,4281,2,1,2,inf,0,inf,inf,inf,inf
3491319,1,2998,1,1,2,inf,0,inf,inf,inf,inf
4744042,0,7418,0,1,2,inf,0,7418.0,1.0,inf,inf
7749762,0,6335,1,2,3,inf,0,inf,inf,inf,inf
4877897,0,6585,1,1,2,inf,0,inf,inf,inf,inf
2835000,1,3300,2,0,2,inf,0,3300.0,0.0,inf,inf
9337871,1,6092,1,2,3,inf,0,inf,inf,6092.0,3.0
4202041,0,5374,1,1,2,inf,0,5374.0,1.0,inf,inf
7910498,0,6251,3,2,3,inf,6251,inf,inf,inf,inf
6209388,1,4098,2,1,2,inf,0,inf,inf,inf,inf
3776756,0,4347,1,1,2,inf,0,inf,inf,inf,inf
4596026,0,4183,2,0,2,4183.0,0,inf,0.0,inf,inf
3493777,0,4472,1,1,2,4472.0,0,inf,1.0,inf,inf
5279195,0,4607,2,0,2,inf,0,inf,,inf,inf
4328984,0,5136,1,0,1,inf,0,inf,,inf,inf
7395646,1,5601,3,2,3,inf,0,inf,inf,inf,inf
2611722,0,3766,1,0,2,inf,0,inf,,inf,inf
5911271,0,5146,3,0,2,5146.0,0,inf,0.0,inf,inf
4091697,0,2987,2,0,2,inf,0,inf,,inf,inf
3436978,0,4799,2,1,2,4799.0,0,inf,1.0,inf,inf
5625908,1,8720,2,1,3,inf,0,inf,inf,inf,inf
3041771,0,3748,1,1,2,inf,0,inf,inf,inf,inf
4578426,1,5691,0,0,2,inf,0,inf,,inf,inf
4367816,0,2693,1,0,3,inf,0,inf,,inf,inf
3763164,1,3784,1,0,2,inf,0,inf,,inf,inf
5120305,0,7451,2,0,3,inf,0,7451.0,0.0,inf,inf
4378454,0,4772,1,1,2,inf,0,inf,inf,inf,inf
3566366,0,7765,1,0,2,inf,0,inf,,inf,inf
4287775,1,3903,2,2,3,inf,0,3903.0,2.0,inf,inf
8509953,1,6200,1,2,4,inf,0,inf,inf,inf,inf
3483445,0,3764,1,1,2,inf,0,inf,inf,inf,inf
4776894,0,5010,2,1,3,inf,0,inf,inf,inf,inf
3775983,0,4502,1,1,2,inf,0,4502.0,1.0,inf,inf
2848720,0,3837,1,1,1,inf,0,inf,inf,inf,inf
2670605,0,3182,1,0,2,3182.0,0,inf,0.0,inf,inf
8400169,1,8000,2,1,2,inf,8000,inf,inf,inf,inf
6468140,0,6561,2,2,2,inf,0,inf,inf,inf,inf
2972978,0,2747,1,1,2,inf,0,inf,inf,inf,inf
3407380,0,3369,2,1,3,inf,0,inf,inf,inf,inf
2958727,0,2573,2,0,3,inf,0,inf,,inf,inf
5168586,1,4709,0,1,2,inf,0,inf,inf,inf,inf
5279031,1,8360,2,1,2,inf,8360,inf,inf,inf,inf
8269692,1,5635,1,2,3,inf,0,inf,inf,5635.0,3.0
5351881,0,6916,2,1,2,inf,0,inf,inf,inf,inf
3298960,0,4039,0,0,1,inf,0,inf,,inf,inf
1911530,0,3406,1,1,2,inf,0,inf,inf,inf,inf
3056353,0,5499,1,1,3,inf,0,inf,inf,inf,inf
3651792,0,3435,1,1,3,inf,0,inf,inf,inf,inf
4764901,0,5593,3,1,3,inf,0,inf,inf,inf,inf
5280489,0,6395,1,1,2,inf,0,inf,inf,inf,inf
5526867,0,5729,2,1,2,inf,0,inf,inf,inf,inf
4141043,0,3881,2,1,3,inf,0,inf,inf,inf,inf
4858346,2,6900,1,1,3,inf,0,inf,inf,6900.0,3.0
4165217,0,4655,1,1,3,inf,0,4655.0,1.0,inf,inf
3151737,0,3068,1,0,2,inf,0,inf,,inf,inf
6486150,1,5935,3,1,2,inf,0,inf,inf,inf,inf
3051506,0,3311,2,1,3,inf,0,3311.0,1.0,inf,inf
5812677,0,5192,0,1,2,inf,0,inf,inf,inf,inf
4112817,0,4901,0,0,2,inf,0,inf,,inf,inf
4072296,1,8899,0,0,2,inf,0,inf,,inf,inf
6025153,0,5330,1,1,2,inf,0,inf,inf,inf,inf
5688416,1,3731,2,1,2,inf,0,inf,inf,inf,inf
3536847,0,3200,1,0,2,inf,0,3200.0,0.0,inf,inf
5718439,0,6083,1,1,3,inf,0,inf,inf,inf,inf
4910813,0,5695,2,1,2,inf,0,inf,inf,inf,inf
4677609,0,5075,1,0,2,inf,0,inf,,inf,inf
4246274,0,5421,1,2,3,inf,0,inf,inf,inf,inf
4363890,1,5001,1,1,3,inf,0,inf,inf,inf,inf
5538358,0,5026,0,1,3,inf,0,inf,inf,inf,inf
3381404,0,6775,0,0,2,inf,0,inf,,inf,inf
3974683,0,4839,1,1,2,inf,0,inf,inf,inf,inf
6638520,0,6008,2,2,2,6008.0,6008,inf,2.0,6008.0,2.0
3426753,0,6933,1,0,2,inf,0,inf,,inf,inf
3558387,0,3765,1,0,5,inf,0,inf,,inf,inf
4789089,1,7523,0,1,3,inf,7523,inf,inf,inf,inf
3886950,0,3716,1,1,2,inf,0,3716.0,1.0,inf,inf
3845200,1,4702,1,1,3,4702.0,0,inf,1.0,inf,inf
3955347,1,6437,2,0,3,inf,0,inf,,inf,inf
3372236,0,4833,2,0,3,inf,0,inf,,inf,inf
5720306,0,6980,1,1,3,inf,0,inf,inf,inf,inf
3046146,0,5771,1,1,1,5771.0,0,inf,1.0,inf,inf
5487136,0,4185,2,0,3,inf,0,4185.0,0.0,inf,inf
4805145,0,4476,1,1,3,inf,0,inf,inf,inf,inf
3440390,0,3955,1,0,2,inf,0,inf,,inf,inf
6333942,1,5524,3,1,3,5524.0,0,inf,1.0,inf,inf
4025236,0,4865,1,0,2,inf,0,inf,,4865.0,2.0
4696343,0,3094,1,1,2,inf,0,inf,inf,inf,inf
4247670,1,8107,1,1,2,inf,0,inf,inf,inf,inf
2532806,0,3444,1,0,2,inf,0,inf,,inf,inf
4475412,0,6802,1,1,2,inf,6802,inf,inf,inf,inf
4399925,1,5159,1,2,3,inf,0,inf,inf,inf,inf
5080984,0,3489,1,0,2,inf,0,3489.0,0.0,inf,inf
3655935,0,3628,1,1,2,inf,0,inf,inf,inf,inf
4179409,0,2676,2,2,3,inf,0,inf,inf,inf,inf
4630812,1,5166,2,0,2,inf,0,inf,,inf,inf
3107845,0,4917,1,1,3,inf,0,inf,inf,inf,inf
2894937,0,3254,0,0,2,inf,0,inf,,inf,inf
5395965,0,7951,1,0,2,inf,0,inf,,inf,inf
8936795,0,6386,1,1,3,inf,0,inf,inf,inf,inf
6359739,0,5452,3,2,4,inf,0,inf,inf,inf,inf
4549999,1,3644,0,1,3,inf,0,3644.0,1.0,inf,inf
3351542,0,3401,1,0,2,inf,0,inf,,inf,inf
6715129,2,4702,3,1,3,inf,4702,inf,inf,inf,inf
3621585,0,2088,0,1,3,inf,0,inf,inf,inf,inf
4947094,1,8088,1,1,2,inf,0,inf,inf,inf,inf
5341044,0,6775,1,1,2,inf,0,inf,inf,6775.0,2.0
6431329,1,8120,3,1,3,inf,0,inf,inf,inf,inf
3238384,0,2305,1,0,2,inf,0,inf,,inf,inf
4521898,0,4711,1,1,3,inf,0,inf,inf,inf,inf
5775482,1,5418,2,0,3,inf,0,inf,,inf,inf
4772839,0,3426,1,1,3,inf,0,inf,inf,inf,inf
6139992,0,9516,1,2,3,inf,0,inf,inf,inf,inf
5941064,0,6107,3,1,3,inf,0,inf,inf,inf,inf
4437521,0,5815,1,1,2,inf,0,inf,inf,inf,inf
4806707,0,4778,0,0,2,inf,0,inf,,inf,inf
5841192,0,5742,1,0,3,inf,0,5742.0,0.0,inf,inf
3135493,0,4134,1,1,3,inf,0,inf,inf,inf,inf
5013383,1,4588,0,1,2,inf,0,inf,inf,inf,inf
4991261,0,8854,1,0,3,inf,0,inf,,inf,inf
8173828,1,7989,1,1,3,inf,0,inf,inf,inf,inf
5570255,1,6324,0,1,2,inf,0,inf,inf,inf,inf
3587942,0,4018,2,1,3,inf,0,inf,inf,inf,inf
4209848,0,3485,2,1,2,inf,0,inf,inf,inf,inf
6204613,1,5500,3,1,2,inf,0,inf,inf,inf,inf
5465344,0,7560,1,1,3,inf,0,7560.0,1.0,inf,inf
7555438,1,7475,1,1,4,inf,0,inf,inf,inf,inf
4577250,0,5988,1,0,3,inf,0,inf,,inf,inf
9200523,0,6205,3,2,2,inf,0,inf,inf,inf,inf
3833879,1,3417,1,1,2,inf,0,inf,inf,inf,inf
4881668,0,4460,1,0,3,inf,0,inf,,inf,inf
4364888,0,4476,1,0,3,inf,0,inf,,inf,inf
7506432,1,6321,3,1,3,inf,0,inf,inf,inf,inf
5698723,1,5127,1,1,3,inf,0,inf,inf,5127.0,3.0
5116123,1,6760,1,0,3,inf,0,inf,,inf,inf
7125024,1,5657,1,1,3,inf,0,inf,inf,inf,inf
3872303,1,5386,1,0,3,inf,0,inf,,inf,inf
4278114,1,4844,1,1,2,inf,0,inf,inf,inf,inf
5914585,1,5687,2,1,3,5687.0,0,inf,1.0,inf,inf
7274798,0,6528,1,2,3,inf,6528,inf,inf,inf,inf
8063902,0,12487,1,2,4,inf,0,inf,inf,inf,inf
4900633,1,4605,1,0,3,inf,0,inf,,inf,inf
2973073,0,3490,1,0,2,inf,0,inf,,inf,inf
5323558,0,6028,1,0,2,inf,0,inf,,inf,inf
6474897,1,5934,3,1,2,inf,0,inf,inf,inf,inf
7030597,0,6007,3,1,2,6007.0,0,inf,1.0,inf,inf
3305086,0,3798,1,1,3,inf,0,inf,inf,inf,inf
2847571,0,2332,2,1,3,inf,0,inf,inf,inf,inf
3271224,0,2789,1,1,3,inf,0,inf,inf,inf,inf
6424983,0,6515,2,1,4,inf,0,inf,inf,inf,inf
4151422,0,4317,1,1,2,inf,0,4317.0,1.0,inf,inf
3945218,0,5108,1,0,1,inf,0,inf,,inf,inf
4733516,0,5430,1,1,2,inf,0,inf,inf,inf,inf
4175601,0,4908,1,1,2,inf,0,inf,inf,inf,inf
4094843,1,6408,1,1,2,inf,0,inf,inf,inf,inf
3224590,0,2772,1,0,1,inf,0,inf,,inf,inf
4560691,1,3987,2,0,3,3987.0,0,inf,0.0,inf,inf
4345243,1,5224,1,0,2,inf,0,inf,,inf,inf
4105744,0,3170,1,1,2,inf,0,inf,inf,inf,inf
2994032,0,2551,1,0,2,inf,0,inf,,inf,inf
3011569,0,3289,1,0,1,inf,0,inf,,inf,inf
3084942,0,4666,2,1,3,4666.0,0,inf,1.0,inf,inf
3778866,2,5085,1,1,2,inf,0,inf,inf,inf,inf
3441076,0,4050,1,1,2,inf,0,inf,inf,inf,inf
4034621,0,4899,2,1,2,inf,0,4899.0,1.0,inf,inf
4144480,0,4417,1,1,3,inf,0,inf,inf,inf,inf
2689440,0,4769,1,1,2,inf,0,inf,inf,inf,inf
5422417,0,3504,2,1,4,inf,0,inf,inf,inf,inf
5839017,1,5828,1,1,3,inf,0,inf,inf,inf,inf
3776097,0,3975,1,1,2,inf,3975,inf,inf,inf,inf
6572750,0,4163,1,0,2,inf,0,inf,,inf,inf
3754023,1,7331,1,1,3,inf,0,inf,inf,inf,inf
4516945,2,8773,0,0,2,inf,0,inf,,inf,inf
6237881,1,5554,2,1,3,inf,0,inf,inf,inf,inf
3853146,0,4952,1,1,2,inf,0,inf,inf,inf,inf
2992132,0,2199,1,0,2,inf,0,inf,,inf,inf
3825966,0,3378,1,1,2,inf,0,inf,inf,inf,inf
3801615,0,5457,1,0,3,inf,0,inf,,inf,inf
4834348,1,5830,1,1,2,inf,0,inf,inf,inf,inf
3561988,0,3144,1,1,2,inf,0,inf,inf,inf,inf
2718052,0,3977,1,0,2,inf,0,inf,,inf,inf
3501665,0,3274,0,0,1,inf,0,inf,,inf,inf
3674999,0,3614,1,1,1,3614.0,0,inf,1.0,inf,inf
4700424,0,4706,1,1,2,inf,0,inf,inf,inf,inf
2181445,0,2800,1,0,3,2800.0,0,inf,0.0,inf,inf
4820800,0,3684,2,1,2,inf,3684,inf,inf,inf,inf
2576357,1,3031,0,1,2,inf,0,inf,inf,inf,inf
3625190,0,3353,1,1,2,inf,0,3353.0,1.0,inf,inf
4441279,0,5760,1,1,3,inf,5760,inf,inf,inf,inf
4036273,0,4038,1,1,3,inf,0,inf,inf,inf,inf
4096013,0,4226,1,0,2,inf,0,inf,,inf,inf
3783598,1,3620,1,1,3,inf,0,inf,inf,inf,inf
2937098,0,2762,1,1,2,inf,0,inf,inf,inf,inf
3868893,1,3950,1,1,2,inf,0,inf,inf,inf,inf
5362486,1,6486,3,1,3,inf,0,inf,inf,inf,inf
5731884,0,4303,1,0,2,inf,4303,inf,,inf,inf
4080330,1,5795,1,1,3,inf,0,inf,inf,inf,inf
4435946,0,7048,1,1,4,inf,0,inf,inf,inf,inf
2624533,0,2886,1,1,2,2886.0,0,inf,1.0,inf,inf
5215136,1,4522,0,1,4,inf,4522,4522.0,1.0,inf,inf
4470477,1,5391,2,0,3,inf,0,inf,,inf,inf
4037928,0,3054,1,0,3,inf,0,inf,,inf,inf
5572825,0,4255,2,1,5,inf,0,inf,inf,inf,inf
5428074,0,6731,1,0,2,inf,0,inf,,inf,inf
3442848,1,2975,2,1,3,inf,0,inf,inf,inf,inf
6083766,0,5875,2,1,3,inf,0,inf,inf,inf,inf
5542086,2,6030,1,1,3,inf,0,inf,inf,inf,inf
2787506,0,3537,1,1,2,inf,0,inf,inf,inf,inf
3548528,0,3622,1,0,2,inf,0,inf,,inf,inf
3414504,0,7556,1,0,2,inf,0,inf,,inf,inf
5326395,0,4718,2,1,3,inf,0,inf,inf,inf,inf
3926078,0,3918,1,1,2,inf,0,inf,inf,inf,inf
3246150,0,3638,2,0,3,inf,0,inf,,inf,inf
3532332,0,2360,1,1,3,2360.0,0,inf,1.0,inf,inf
4063123,0,4712,2,0,3,inf,0,inf,,inf,inf
3852293,0,4787,1,0,2,inf,0,inf,,inf,inf
4524301,1,3763,1,0,2,inf,0,inf,,inf,inf
3678950,0,4705,1,0,1,inf,0,inf,,inf,inf
4675447,1,4131,1,1,3,inf,0,4131.0,1.0,inf,inf
3694397,0,3778,1,1,2,inf,0,inf,inf,inf,inf
2418595,0,2476,1,0,3,inf,0,inf,,inf,inf
2673535,0,2478,1,1,2,inf,0,inf,inf,inf,inf
2947338,1,4427,0,1,2,inf,0,inf,inf,inf,inf
4386562,1,3330,1,1,3,inf,0,inf,inf,inf,inf
6725861,0,3968,2,1,2,inf,0,3968.0,1.0,inf,inf
3132389,0,4454,0,1,2,inf,0,inf,inf,inf,inf
4408395,0,2726,1,0,3,inf,0,inf,,inf,inf
3100431,0,2285,1,0,3,inf,0,2285.0,0.0,inf,inf
5068389,0,5718,1,0,2,5718.0,0,inf,0.0,inf,inf
4225055,0,2624,2,2,4,inf,0,2624.0,2.0,inf,inf
4637339,0,5323,2,1,2,inf,0,inf,inf,inf,inf
4027475,0,3750,1,0,2,inf,0,inf,,inf,inf
4293255,0,7613,1,0,2,inf,0,inf,,inf,inf
2891166,0,3767,1,0,2,inf,0,inf,,inf,inf
3664903,1,4432,1,1,2,inf,0,inf,inf,inf,inf
2824416,0,3345,1,1,3,inf,0,inf,inf,inf,inf
5374019,0,4041,1,1,2,inf,0,inf,inf,inf,inf
